id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
s47V3FGY6JLX91syCV_HaA,insideout-san-diego-2,insideOUT,https://s3-media4.fl.yelpcdn.com/bphoto/nKZz6zIbWMVR9CXsGyLv8g/o.jpg,False,https://www.yelp.com/biz/insideout-san-diego-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,393,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 32.748621, 'longitude': -117.148864}",['delivery'],$$,"{'address1': '1642 University Ave', 'address2': 'Ste 100', 'address3': '', 'city': 'San Diego', 'zip_code': '92103', 'country': 'US', 'state': 'CA', 'display_address': ['1642 University Ave', 'Ste 100', 'San Diego, CA 92103']}",+16198888623,(619) 888-8623,4689.900833362663
CBZUZCTTGKMyAo757_NJew,herb-and-wood-san-diego,Herb & Wood,https://s3-media1.fl.yelpcdn.com/bphoto/3w5F4C0muCDswZOyGw8L6w/o.jpg,False,https://www.yelp.com/biz/herb-and-wood-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,1490,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 32.727327067162214, 'longitude': -117.17103476450048}","['delivery', 'pickup']",$$$,"{'address1': '2210 Kettner Blvd', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['2210 Kettner Blvd', 'San Diego, CA 92101']}",+16199558495,(619) 955-8495,7208.656967356828
2rQqfxtTimDObQn_je81-w,flamingo-deck-san-diego,Flamingo Deck,https://s3-media2.fl.yelpcdn.com/bphoto/_DCTO676MavPa5VaQuLwhQ/o.jpg,False,https://www.yelp.com/biz/flamingo-deck-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,220,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 32.791126, 'longitude': -117.254134}","['delivery', 'pickup']",,"{'address1': '4110 Mission Blvd', 'address2': 'Ste 101', 'address3': '', 'city': 'San Diego', 'zip_code': '92109', 'country': 'US', 'state': 'CA', 'display_address': ['4110 Mission Blvd', 'Ste 101', 'San Diego, CA 92109']}",+18582634205,(858) 263-4205,9346.961720468453
_0yupuQVwUC_E2KE5q-M4w,wolf-in-the-woods-san-diego,Wolf in the Woods,https://s3-media4.fl.yelpcdn.com/bphoto/NSUB_HFSZMCdjXpIOVQZtA/o.jpg,False,https://www.yelp.com/biz/wolf-in-the-woods-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,87,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,"{'latitude': 32.752991901901794, 'longitude': -117.18311696441768}",[],,"{'address1': '1920 Fort Stockton Dr', 'address2': '', 'address3': None, 'city': 'San Diego', 'zip_code': '92103', 'country': 'US', 'state': 'CA', 'display_address': ['1920 Fort Stockton Dr', 'San Diego, CA 92103']}",+16192342597,(619) 234-2597,4982.766387164855
L2YgRsIyK-26DvBN9PUdhA,cocina-de-barrio-san-diego-4,Cocina De Barrio,https://s3-media1.fl.yelpcdn.com/bphoto/xMTvhxKRHJGrPs1_7q-woA/o.jpg,False,https://www.yelp.com/biz/cocina-de-barrio-san-diego-4?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,188,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 32.75541672504218, 'longitude': -117.2209905}",['restaurant_reservation'],$$,"{'address1': '3924 W Point Loma Blvd', 'address2': '', 'address3': None, 'city': 'San Diego', 'zip_code': '92110', 'country': 'US', 'state': 'CA', 'display_address': ['3924 W Point Loma Blvd', 'San Diego, CA 92110']}",+16192226600,(619) 222-6600,7376.305264155068
48IFYYRKXAlCn1JbCV3_bA,king-and-queen-cantina-san-diego,King & Queen Cantina,https://s3-media1.fl.yelpcdn.com/bphoto/EVVU4m3R1o6yWrLJVdu0Ng/o.jpg,False,https://www.yelp.com/biz/king-and-queen-cantina-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,3820,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,"{'latitude': 32.720739304308594, 'longitude': -117.16932430783876}","['delivery', 'pickup']",$$,"{'address1': '1490 Kettner Blvd', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['1490 Kettner Blvd', 'San Diego, CA 92101']}",+16197567864,(619) 756-7864,7894.462979138204
TC4WrRzvOpUQG6klahuNBQ,nolita-hall-san-diego-2,Nolita Hall,https://s3-media2.fl.yelpcdn.com/bphoto/bso9TiR2Dv-S6aWwRDNpRQ/o.jpg,False,https://www.yelp.com/biz/nolita-hall-san-diego-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,649,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 32.72863, 'longitude': -117.17019}",['delivery'],$$,"{'address1': '2305 India St', 'address2': '', 'address3': None, 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['2305 India St', 'San Diego, CA 92101']}",+16192558000,(619) 255-8000,7056.837908376558
pnsWrEu31Bf0jCt8oHK3iA,bootlegger-san-diego,Bootlegger,https://s3-media4.fl.yelpcdn.com/bphoto/lVQFo8ArjbmA75KickHwMA/o.jpg,False,https://www.yelp.com/biz/bootlegger-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,866,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 32.711692, 'longitude': -117.157131}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '804 Market St', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['804 Market St', 'San Diego, CA 92101']}",+16197942668,(619) 794-2668,8775.386217926178
cJ0cl1xWCfltfObttNceJA,go-go-amigo-san-diego,Go Go Amigo,https://s3-media2.fl.yelpcdn.com/bphoto/18IHUdMy_jQBzU0NItRgvA/o.jpg,False,https://www.yelp.com/biz/go-go-amigo-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,126,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 32.74136, 'longitude': -117.21157}",[],$$,"{'address1': '2885 Perry Rd', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92106', 'country': 'US', 'state': 'CA', 'display_address': ['2885 Perry Rd', 'San Diego, CA 92106']}",+16198771888,(619) 877-1888,7660.141350053743
SJOaN8Hf0IlJc_8qlot_jw,old-town-tequila-factory-san-diego,Old Town Tequila Factory,https://s3-media1.fl.yelpcdn.com/bphoto/BeR3zrJ2W36pCkPOJChkZw/o.jpg,False,https://www.yelp.com/biz/old-town-tequila-factory-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,2021,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 32.75356929888875, 'longitude': -117.19347744466936}",['delivery'],$$,"{'address1': '2467 Juan St', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92110', 'country': 'US', 'state': 'CA', 'display_address': ['2467 Juan St', 'San Diego, CA 92110']}",+16192608124,(619) 260-8124,5522.023803308277
50CeD524LsISMTin6VLRJA,cannonball-san-diego,Cannonball,https://s3-media3.fl.yelpcdn.com/bphoto/nNK5rJ94JktJWGkzo8LU8w/o.jpg,False,https://www.yelp.com/biz/cannonball-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,2014,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 32.7699845, 'longitude': -117.2526347}","['delivery', 'pickup']",$$,"{'address1': '3105 Ocean Front Walk', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92109', 'country': 'US', 'state': 'CA', 'display_address': ['3105 Ocean Front Walk', 'San Diego, CA 92109']}",+18582289304,(858) 228-9304,9493.386585559841
z6YZ1scNDqk6tj0FIapgwA,havana-1920-san-diego,Havana 1920,https://s3-media4.fl.yelpcdn.com/bphoto/GmyNsIRaxtvQeYOx79rehg/o.jpg,False,https://www.yelp.com/biz/havana-1920-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,653,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",4.0,"{'latitude': 32.7111, 'longitude': -117.16041}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '548 5th Ave', 'address2': '', 'address3': None, 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['548 5th Ave', 'San Diego, CA 92101']}",+16193691920,(619) 369-1920,8851.376482631338
YLV7ZZoyOAXW3eqidGXBZA,the-smoking-goat-san-diego,The Smoking Goat,https://s3-media3.fl.yelpcdn.com/bphoto/GNINLVaWlMq76lpvDhUm0Q/o.jpg,False,https://www.yelp.com/biz/the-smoking-goat-san-diego?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,1587,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 32.74135254245, 'longitude': -117.130229514663}",['delivery'],$$,"{'address1': '3408 30th St', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92104', 'country': 'US', 'state': 'CA', 'display_address': ['3408 30th St', 'San Diego, CA 92104']}",+16199555295,(619) 955-5295,5909.703049657034
iC07-jSfyOWxKBqYH658kw,white-horse-salt-lake-city,White Horse,https://s3-media1.fl.yelpcdn.com/bphoto/tongtCWKxJYuWRvm_y8xTg/o.jpg,False,https://www.yelp.com/biz/white-horse-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,776,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.762198, 'longitude': -111.89084}","['restaurant_reservation', 'delivery']",$$,"{'address1': '325 S Main St', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['325 S Main St', 'Salt Lake City, UT 84111']}",+18013630137,(801) 363-0137,3198.6592783852325
HqymTJou4vGqyD4JG7a52w,carson-kitchen-salt-lake-city,Carson Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/BNMN3ucxBUUaTB0GTb5Zww/o.jpg,False,https://www.yelp.com/biz/carson-kitchen-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,309,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.764795, 'longitude': -111.8982147}","['delivery', 'pickup']",$$,"{'address1': '241 W 200th S', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84101', 'country': 'US', 'state': 'UT', 'display_address': ['241 W 200th S', 'Salt Lake City, UT 84101']}",+13852523200,(385) 252-3200,2519.4751823354595
sB9faEfqxKeDC_YtCuN9Ng,purgatory-salt-lake-city,Purgatory,https://s3-media1.fl.yelpcdn.com/bphoto/mCcricvwxezny99UqQepCQ/o.jpg,False,https://www.yelp.com/biz/purgatory-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,934,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.7537909, 'longitude': -111.88899}","['delivery', 'pickup']",$$,"{'address1': '62 E 700th S', 'address2': '', 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['62 E 700th S', 'Salt Lake City, UT 84111']}",+18015962294,(801) 596-2294,3886.7831653181943
pfyNG7R2Dcc0iSf5R1RaCg,whiskey-street-salt-lake-city,Whiskey Street,https://s3-media2.fl.yelpcdn.com/bphoto/lhaV71orElnyhB5OQI6voQ/o.jpg,False,https://www.yelp.com/biz/whiskey-street-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,1283,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7621595157823, 'longitude': -111.890698559486}",['delivery'],$$,"{'address1': '323 S Main St', 'address2': '', 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['323 S Main St', 'Salt Lake City, UT 84111']}",+18014331371,(801) 433-1371,3211.0516374001795
W5DFAhe0_ehmg0R7BIPsVQ,the-brickyard-bar-salt-lake-city-2,The Brickyard Bar,https://s3-media2.fl.yelpcdn.com/bphoto/3p-tniQWNLmplAFtt6pD7g/o.jpg,False,https://www.yelp.com/biz/the-brickyard-bar-salt-lake-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,86,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.7061, 'longitude': -111.853548}","['delivery', 'pickup']",,"{'address1': '3000 S Highland Dr', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84106', 'country': 'US', 'state': 'UT', 'display_address': ['3000 S Highland Dr', 'Salt Lake City, UT 84106']}",+18018839845,(801) 883-9845,9850.037789004156
VwG-Nb3WyRxyQTC9BBgQcQ,bricks-corner-salt-lake-city,Bricks Corner,https://s3-media4.fl.yelpcdn.com/bphoto/cHSEYX9sFIj47tbVSh7MvA/o.jpg,False,https://www.yelp.com/biz/bricks-corner-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,230,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.73767890270227, 'longitude': -111.87074799551675}",['delivery'],$$,"{'address1': '1465 S 700th E', 'address2': '', 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84105', 'country': 'US', 'state': 'UT', 'display_address': ['1465 S 700th E', 'Salt Lake City, UT 84105']}",+18019530636,(801) 953-0636,6235.458587051128
XDUlenDAc_hy7FesXFbeTg,ivy-and-varley-salt-lake-city,Ivy & Varley ,https://s3-media3.fl.yelpcdn.com/bphoto/bSTqAGIU-6smeZx3UKUs_Q/o.jpg,False,https://www.yelp.com/biz/ivy-and-varley-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,194,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 40.76697, 'longitude': -111.89292}","['delivery', 'pickup']",$$,"{'address1': '55 W 100 S', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['55 W 100 S', 'Salt Lake City, UT 84111']}",+18018952846,(801) 895-2846,2792.819566199829
Iu2HchNKblA3i_t9KPdm9w,the-pearl-salt-lake-city,The Pearl,https://s3-media3.fl.yelpcdn.com/bphoto/aYDwjzN-w45O6W2hkWqGpQ/o.jpg,False,https://www.yelp.com/biz/the-pearl-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 40.74928, 'longitude': -111.89662}",[],,"{'address1': '917 S 200 W', 'address2': '', 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84101', 'country': 'US', 'state': 'UT', 'display_address': ['917 S 200 W', 'Salt Lake City, UT 84101']}",,,3835.290854056141
-ZrkUsV1EL_z1oEV5kG1Iw,lake-effect-salt-lake-city-2,Lake Effect,https://s3-media1.fl.yelpcdn.com/bphoto/PKuKWrS3I5ASeFHTfodhxw/o.jpg,False,https://www.yelp.com/biz/lake-effect-salt-lake-city-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,469,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,"{'latitude': 40.765055721478, 'longitude': -111.895828705334}",['delivery'],$$,"{'address1': '155 W 200 S', 'address2': None, 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84101', 'country': 'US', 'state': 'UT', 'display_address': ['155 W 200 S', 'Salt Lake City, UT 84101']}",+18015322068,(801) 532-2068,2674.851272472322
b8VJtijPFIrpF3XOPZ7Xww,the-copper-onion-salt-lake-city-3,The Copper Onion,https://s3-media3.fl.yelpcdn.com/bphoto/CnMz6lWH5TBmcxF3xYBWhQ/o.jpg,False,https://www.yelp.com/biz/the-copper-onion-salt-lake-city-3?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,2720,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7632532402984, 'longitude': -111.887315621426}",['delivery'],$$,"{'address1': '111 E Broadway', 'address2': 'Ste 170', 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['111 E Broadway', 'Ste 170', 'Salt Lake City, UT 84111']}",+18013553282,(801) 355-3282,3399.8744928013602
nip9nsCvOmImYo4aOsT-Dw,brick-and-mortar-salt-lake-city,Brick & Mortar,https://s3-media3.fl.yelpcdn.com/bphoto/MbZW4k1QpOBSOzGcjxAVOA/o.jpg,False,https://www.yelp.com/biz/brick-and-mortar-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,36,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 40.76411, 'longitude': -111.88671}",[],$$,"{'address1': '228 S Edison St', 'address2': '', 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84111', 'country': 'US', 'state': 'UT', 'display_address': ['228 S Edison St', 'Salt Lake City, UT 84111']}",+18014190871,(801) 419-0871,3401.1037418665346
A6dQIVLdispbV3LiLWHjTg,prohibition-murray,Prohibition,https://s3-media4.fl.yelpcdn.com/bphoto/dseUmXGjq2xalB0hCXRCQw/o.jpg,False,https://www.yelp.com/biz/prohibition-murray?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,578,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.63871510584598, 'longitude': -111.88680743158456}","['delivery', 'pickup']",$$,"{'address1': '151 E 6100 S', 'address2': '', 'address3': '', 'city': 'Murray', 'zip_code': '84107', 'country': 'US', 'state': 'UT', 'display_address': ['151 E 6100 S', 'Murray, UT 84107']}",+18012814852,(801) 281-4852,15705.865760996692
vMklpKjIRywDvQm3YbjEYg,bohemian-brewery-midvale,Bohemian Brewery,https://s3-media2.fl.yelpcdn.com/bphoto/gciy_EPD71KHCCQjJenSmg/o.jpg,False,https://www.yelp.com/biz/bohemian-brewery-midvale?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,927,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'czech', 'title': 'Czech'}]",4.0,"{'latitude': 40.62042396012102, 'longitude': -111.88819440204651}",['delivery'],$$,"{'address1': '94 E Fort Union Blvd 7200 S', 'address2': '', 'address3': '', 'city': 'Midvale', 'zip_code': '84047', 'country': 'US', 'state': 'UT', 'display_address': ['94 E Fort Union Blvd 7200 S', 'Midvale, UT 84047']}",+18015665474,(801) 566-5474,17685.17565145577
WUXa9xPjs8qwIO3gJ8qRkg,grid-city-beer-works-salt-lake-city,Grid City Beer Works,https://s3-media3.fl.yelpcdn.com/bphoto/Ek3-gk3VZsLhXIRFqeTo1w/o.jpg,False,https://www.yelp.com/biz/grid-city-beer-works-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,116,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 40.725138355296934, 'longitude': -111.90067285387406}",[],$$,"{'address1': '333 W 2100 S', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84115', 'country': 'US', 'state': 'UT', 'display_address': ['333 W 2100 S', 'Salt Lake City, UT 84115']}",+18019068390,(801) 906-8390,6096.602545962588
VadlyxjbtY72sayPrw0ing,tradition-salt-lake-city,Tradition,https://s3-media1.fl.yelpcdn.com/bphoto/J1wtew8N3iZhv2QHQh6gsw/o.jpg,False,https://www.yelp.com/biz/tradition-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,415,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 40.7501967356948, 'longitude': -111.876466618709}","['delivery', 'pickup']",$$,"{'address1': '501 E 900th S', 'address2': None, 'address3': '', 'city': 'Salt Lake City', 'zip_code': '84102', 'country': 'US', 'state': 'UT', 'display_address': ['501 E 900th S', 'Salt Lake City, UT 84102']}",+13852027167,(385) 202-7167,4954.2372190134265
TRnsmsvxV5lfKVbU3smWXA,garage-on-beck-salt-lake-city,Garage On Beck,https://s3-media2.fl.yelpcdn.com/bphoto/onW4HXir-0PduHUAafS81g/o.jpg,False,https://www.yelp.com/biz/garage-on-beck-salt-lake-city?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A57LwVZ5W7txZHbVlG9Tnw,391,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.79394, 'longitude': -111.90375}","['delivery', 'pickup']",$$,"{'address1': '1199 Beck St', 'address2': None, 'address3': None, 'city': 'Salt Lake City', 'zip_code': '84103', 'country': 'US', 'state': 'UT', 'display_address': ['1199 Beck St', 'Salt Lake City, UT 84103']}",+18015213904,(801) 521-3904,2474.783568000509
